代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
68503764771799040, 005837, 0P0001HHLU, 创金合信泰盈双季红6个月定期开放债券C, 纯债基金（封闭式）, 0, 0, 2.89
68503766374023168, 007163, 0P0001HHSZ, 浦银安盛环保新能源混合A, 积极配置型, 0, 0, 34.39
68503768181768192, 007327, 0P0001HHT1, 新疆前海联合泳辉纯债债券A, 纯债基金, 0, 0, 2.49
68503769817546752, 159968, 0P0001HI4D, 博时中证500ETF, 普通股票型, 0, 0, 12.39
68503771461713920, 007457, 0P0001HI4F, 汇添富90天滚动持有短债债券B, 短债型, 0, 0, 1.77
68503773177184256, 007300, 0P0001HI4H, 国联安中证全指半导体产品与设备ETF联接A, 行业股票 - 科技、传媒及通讯, 0, 0, 35.51
68503775089786880, 006769, 0P0001HH9L, 长城研究精选混合, 沪港深积极配置型, 0, 0, 8.10
68503777472151552, 007390, 0P0001HH9N, 上银中债1-3年农发行债券指数, 短债型, 0, 0, 2.07
68503780613685248, 007049, 0P0001HHKC, 平安鑫安混合E, 灵活配置型, 0, 0, -0.43
68503782383681536, 007292, 0P0001HHKY, 民生加银兴盈债券, 信用债, 0, 0, 3.09
68503784413724672, 007051, 0P0001HHL0, 招商中债3-5年国开行债券指数A, 利率债, 0, 0, 2.61
68503786024337408, 007354, 0P0001HHLP, 创金合信港股通量化股票A, 香港股票型基金, 0, 0, None
68503787727224832, 005836, 0P0001HHLT, 创金合信泰盈双季红6个月定期开放债券A, 纯债基金（封闭式）, 0, 0, 3.06
68503789375586304, 512650, 0P0001HHSY, 汇添富中证长三角一体化发展主题ETF, 普通股票型, 0, 0, 1.89
68503791091056640, 007164, 0P0001HHT0, 浦银安盛环保新能源混合C, 积极配置型, 0, 0, 34.12
68503792760389632, 007338, 0P0001HHT2, 新疆前海联合泳辉纯债债券C, 纯债基金, 0, 0, 2.26
68503794614272000, 007456, 0P0001HI4E, 汇添富90天滚动持有短债债券A, 短债型, 0, 0, 1.87
68503796463960064, 007458, 0P0001HI4G, 汇添富90天滚动持有短债债券C, 短债型, 0, 0, 1.86
68503825228496896, 007301, 0P0001HI4I, 国联安中证全指半导体产品与设备ETF联接C, 行业股票 - 科技、传媒及通讯, 0, 0, 35.32
68503827053019136, 007387, 0P0001HI95, 融通通慧混合C, 沪港深保守混合型, 0, 0, 5.11
68503828722352128, 007449, 0P0001HIRV, 兴全多维价值混合A, 沪港深积极配置型, 0, 0, 11.81
68503830454599680, 007447, 0P0001HIRX, 平安惠泰纯债债券, 信用债, 0, 0, 3.01
68503832165875712, 005634, 0P0001HJ5W, 汇安行业龙头混合, 积极配置型, 0, 0, 38.77
68503833772294144, 007369, 0P0001HJ60, 浙商沪港深精选混合C, 沪港深积极配置型, 0, 0, -3.38
68503835621982208, 007470, 0P0001HJ63, 博道叁佰智航股票A, 普通股票型, 0, 0, 4.17
68503837433921536, 007281, 0P0001HJ6F, 嘉合消费升级混合, 行业混合 - 消费, 0, 0, 9.04
68503839174557696, 168111, 0P0001HJ9K, 九泰锐丰灵活配置混合（LOF）C, 灵活配置型, 0, 0, -0.91
68503840931971072, 007317, 0P0001HM38, 交银施罗德可转债债券C, 可转债基金, 0, 0, 9.77
68503842521612288, 007486, 0P0001HM3J, 博时中债3-5年国开行债券指数C, 利率债, 0, 0, 2.81
68503844237082624, 007381, 0P0001HN5H, 国融融信消费严选混合A, 行业混合 - 消费, 0, 0, -7.43
68503846149685248, 007482, 0P0001HNLA, 永赢智益纯债三个月定期开放债券, 信用债（封闭式）, 0, 0, 3.45
68503847844184064, 006245, 0P0001HI4J, 嘉实养老目标日期2030三年持有期混合(FOF), 目标日期, 0, 0, 4.61
68503849396076544, 512710, 0P0001HIRU, 富国中证军工龙头ETF, 行业股票 - 其它, 0, 0, 0.25
68503851027660800, 007450, 0P0001HIRW, 兴全多维价值混合C, 沪港深积极配置型, 0, 0, 11.43
68503852835405824, 968041, 0P0001HISE, 惠理价值基金P类人民币对冲, 其他行业股票, 0, 0, -3.72
68503854697676800, 007368, 0P0001HJ5Y, 浙商沪港深精选混合A, 沪港深积极配置型, 0, 0, -3.11
68503856371204096, 006984, 0P0001HJ62, 兴全恒瑞三个月定期开放债券, 信用债（封闭式）, 0, 0, 2.39
68503858103451648, 007471, 0P0001HJ64, 博道叁佰智航股票C, 普通股票型, 0, 0, 3.94
68503859793756160, 007397, 0P0001HJ9J, 华宝标普沪港深中国增强价值指数（LOF）C, 沪港深股票型基金, 0, 0, 3.41
68503861454700544, 007316, 0P0001HM31, 交银施罗德可转债债券A, 可转债基金, 0, 0, 10.02
68503863199531008, 007485, 0P0001HM3C, 博时中债3-5年国开行债券指数A, 利率债, 0, 0, 2.87
68503865288294400, 501076, 0P0001HMOY, 鹏华科创主题3年封闭灵活配置混合, 灵活配置型（封闭式）, 0, 0, 4.21
68503867003764736, 007382, 0P0001HN5J, 国融融信消费严选混合C, 行业混合 - 消费, 0, 0, -7.54
68503895864770560, 007212, 0P0001HNLB, 山西证券裕泰3个月定期开放债券, 信用债（封闭式）, 0, 0, 3.30
68503897680904192, 007442, 0P0001HNLD, 浙商汇金中高等级三个月定期开放债券C, 普通债券型（封闭式）, 0, 0, 2.88
68503899446706176, 007191, 0P0001HNT9, 富国中证价值ETF联接C, 普通股票型, 0, 0, 8.02
68503901208313856, 006994, 0P0001HNX2, 国泰瑞安三个月定期开放债券, 纯债基金（封闭式）, 0, 0, 2.63
68503902948950016, 513000, 0P0001HNX4, 易方达日兴资管日经225ETF（QDII）, 其它, 0, 0, -5.70
68503904668614656, 007463, 0P0001HNX6, 东海科技动力混合C, 积极配置型, 0, 0, 5.94
68503906442805248, 007123, 0P0001HNX8, 工银瑞信中债1-3年国开行债券指数C, 短债型, 0, 0, 2.07
68503908049223680, 007405, 0P0001HO12, 华宝中证100指数C, 普通股票型, 0, 0, -7.79
68503909626281984, 007056, 0P0001HO3U, 银华积极精选混合, 积极配置型, 0, 0, -2.10
68503911345946624, 007014, 0P0001HO3W, 嘉合磐泰短债债券A, 短债型, 0, 0, 2.56
68503913065611264, 007472, 0P0001HOBU, 华夏创业板低波蓝筹ETF联接A, 普通股票型, 0, 0, 3.53
68503914835607552, 007474, 0P0001HOBW, 华夏创业板动量成长ETF联接A, 普通股票型, 0, 0, 22.87
68503916500746240, 007473, 0P0001HOBY, 华夏创业板低波蓝筹ETF联接C, 普通股票型, 0, 0, 3.30
68503918153302016, 007425, 0P0001HNLC, 浙商汇金中高等级三个月定期开放债券A, 普通债券型（封闭式）, 0, 0, 3.04
68503919851995136, 006724, 0P0001HNT8, 工银瑞信深证红利ETF联接C, 普通股票型, 0, 0, -12.42
68503921580048384, 006468, 0P0001HNWZ, 嘉实稳联纯债债券, 纯债基金, 0, 0, 1.41
68503923287130112, 510100, 0P0001HNX3, 易方达上证50ETF, 普通股票型, 0, 0, -7.75
68503924994211840, 007439, 0P0001HNX5, 东海科技动力混合A, 积极配置型, 0, 0, 6.05
68503926780985344, 007122, 0P0001HNX7, 工银瑞信中债1-3年国开行债券指数A, 短债型, 0, 0, 2.12
68503928337072128, 007404, 0P0001HO11, 华宝沪深300指数增强C, 普通股票型, 0, 0, -0.63
68503929947684864, 006371, 0P0001HO3T, 长安鑫盈灵活配置混合A, 沪港深灵活配置型, 0, 0, 13.76
68503931654766592, 006372, 0P0001HO3V, 长安鑫盈灵活配置混合C, 沪港深灵活配置型, 0, 0, 13.25
68503933709975552, 007015, 0P0001HO3X, 嘉合磐泰短债债券C, 短债型, 0, 0, 2.42
68503935421251584, 007475, 0P0001HOBV, 华夏创业板动量成长ETF联接C, 普通股票型, 0, 0, 22.59
68503937006698496, 007473, 0P0001HOBY, 华夏创业板低波蓝筹ETF联接C, 普通股票型, 0, 0, 3.30
68503965066592256, 513800, 0P0001HOC3, 南方顶峰TOPIX ETF(QDII), 其它, 0, 0, -1.00
68503966752702464, 513880, 0P0001HOC5, 华安三菱日联日经225ETF(QDII), 其它, 0, 0, -6.08
68503968413646848, 007506, 0P0001HOHJ, 华夏中证AH经济蓝筹股票指数C, 沪港深股票型基金, 0, 0, 1.30
68503970120728576, 007430, 0P0001HOHL, 鹏扬淳盈6个月定期开放债券C, 信用债（封闭式）, 0, 0, 2.01
68503971832004608, 007378, 0P0001HOHN, 西部利得聚享一年定期开放债券C, 信用债（封闭式）, 0, 0, 2.81
68503973497143296, 007489, 0P0001HOHP, 万家民安增利12个月定期开放债券C, 纯债基金（封闭式）, 0, 0, 1.49
68503975271333888, 161729, 0P0001HOJB, 招商 3 年封闭运作瑞利灵活配置混合型, 沪港深灵活配置型（封闭式）, 0, 0, 10.42
68503976932278272, 501073, 0P0001HOMW, 华安科创主题 3 年封闭运作灵活配置 混合型, 灵活配置型（封闭式）, 0, 0, 5.30
68503978584834048, 007490, 0P0001HOPF, 南方信息创新混合A, 行业混合 - 科技、传媒及通讯, 0, 0, 7.90
68503980262555648, 007426, 0P0001HOPH, 浙商汇金聚盈中短债债券A, 短债型, 0, 0, 2.03
68503982166769664, 007478, 0P0001HOPJ, 中加恒泰三个月定期开放债券, 纯债基金（封闭式）, 0, 0, 2.04
68503983857074176, 007150, 0P0001HP1E, 南方初元中短债债券C, 短债型, 0, 0, 2.52
68503985547378688, 007116, 0P0001HP1G, 华宝政策性金融债债券, 利率债, 0, 0, 1.87
68503987220905984, 513520, 0P0001HOC4, 华夏野村日经225ETF(QDII), 其它, 0, 0, -6.03
68503988898627584, 007505, 0P0001HOHI, 华夏中证AH经济蓝筹股票指数A, 沪港深股票型基金, 0, 0, 1.47
68503990488268800, 007429, 0P0001HOHK, 鹏扬淳盈6个月定期开放债券A, 信用债（封闭式）, 0, 0, 2.23
68503992090492928, 007377, 0P0001HOHM, 西部利得聚享一年定期开放债券A, 信用债（封闭式）, 0, 0, 3.04
68503993801768960, 007488, 0P0001HOHO, 万家民安增利12个月定期开放债券A, 纯债基金（封闭式）, 0, 0, 1.74
68503995550793728, 501078, 0P0001HOJ3, 广发科创主题 3 年封闭运作灵活配置混合, 灵活配置型（封闭式）, 0, 0, 24.25
68503997337567232, 501077, 0P0001HOLP, 富国科创主题 3 年封闭运作灵活配置混合, 沪港深灵活配置型（封闭式）, 0, 0, 10.29
68503999204032512, 007495, 0P0001HONA, 兴业中债1-3年政策性金融债指数C, 短债型, 0, 0, 2.19
68504001112440832, 007491, 0P0001HOPG, 南方信息创新混合C, 行业混合 - 科技、传媒及通讯, 0, 0, 7.40
68504002718859264, 007443, 0P0001HOPI, 浙商汇金聚盈中短债债券C, 短债型, 0, 0, -1.36
68504004459495424, 007149, 0P0001HP1D, 南方初元中短债债券A, 短债型, 0, 0, 2.58
68504006082691072, 007460, 0P0001HP1F, 华安成长创新混合, 沪港深积极配置型, 0, 0, 29.54
68504035526705152, 007137, 0P0001HP1H, 鹏扬元合量化大盘优选股票A, 普通股票型, 0, 0, 11.03
68504037196038144, 006795, 0P0001HP1J, 国泰裕祥三个月定期开放债券, 纯债基金（封闭式）, 0, 0, 2.65
68504038945062912, 007339, 0P0001HP5O, 易方达沪深300ETF联接C, 普通股票型, 0, 0, -3.60
68504040597618688, 007493, 0P0001HPA8, 朱雀产业臻选混合A, 沪港深积极配置型, 0, 0, 0.97
68504042271145984, 007393, 0P0001HPAB, 上银未来生活灵活配置混合, 灵活配置型, 0, 0, 0.16
68504043927896064, 007526, 0P0001HPF8, 易方达年年恒夏纯债一年定期开放债券C, 信用债（封闭式）, 0, 0, 3.48
68504045655949312, 006954, 0P0001HPJS, 华安安业债券C, 纯债基金, 0, 0, 3.85
68504047283339264, 007213, 0P0001HPJU, 华安安平6个月定期开放债券, 信用债（封闭式）, 0, 0, 2.33
68504048956866560, 007507, 0P0001HPS7, 大成中债3-5年国开行债券指数A, 利率债, 0, 0, 2.82
68504050529730560, 167504, 0P0001HQ45, 安信中短利率债债券(LOF)A, 短债型, 0, 0, 14.72
68504052186480640, 007455, 0P0001HQ47, 富国蓝筹精选股票（QDII）人民币, 大中华区股票, 0, 0, 7.87
68504053847425024, 007523, 0P0001HQ49, 汇添富内需增长股票A, 沪港深股票型基金, 0, 0, -4.34
68504055449649152, 006811, 0P0001HQKB, 大成景盈债券A, 利率债, 0, 0, 2.34
68504057249005568, 007138, 0P0001HP1I, 鹏扬元合量化大盘优选股票C, 普通股票型, 0, 0, 10.53
68504058909949952, 512670, 0P0001HP5N, 鹏华中证国防ETF, 行业股票 - 其它, 0, 0, -1.39
68504060621225984, 007512, 0P0001HP7O, 工银瑞信沪港深股票C, 香港股票型基金, 0, 0, 1.23
68504062294753280, 007494, 0P0001HPA9, 朱雀产业臻选混合C, 沪港深积极配置型, 0, 0, 0.63
68504064056360960, 007525, 0P0001HPF7, 易方达年年恒夏纯债一年定期开放债券A, 信用债（封闭式）, 0, 0, 3.66
68504065734082560, 006953, 0P0001HPJR, 华安安业债券A, 纯债基金, 0, 0, 3.92
68504067407609856, 512720, 0P0001HPJT, 国泰中证计算机主题ETF, 行业股票 - 科技、传媒及通讯, 0, 0, 3.13
68504069068554240, 007500, 0P0001HPKA, 鹏华尊诚3个月定期开放债券, 信用债（封闭式）, 0, 0, 3.48
68504070813384704, 007508, 0P0001HPS8, 大成中债3-5年国开行债券指数C, 利率债, 0, 0, 2.69
68504072595963904, 167505, 0P0001HQ46, 安信中短利率债债券(LOF)C, 短债型, 0, 0, 2.40
68504075011883008, 007517, 0P0001HQ48, 博时富淳纯债3个月定期开放债券, 纯债基金（封闭式）, 0, 0, 2.84
68504077759152128, 007524, 0P0001HQ4A, 汇添富内需增长股票C, 沪港深股票型基金, 0, 0, -4.66
68504107320606720, 006812, 0P0001HQKC, 大成惠福纯债债券, 利率债, 0, 0, 2.68
68504109061242880, 007466, 0P0001HQKE, 华泰柏瑞中证红利低波动ETF联接A, 普通股票型, 0, 0, 9.19
68504110860599296, 006853, 0P0001HQXH, 中银汇享债券, 利率债, 0, 0, 2.02
68504112672538624, 512970, 0P0001HQXJ, 平安中证粤港澳大湾区发展主题ETF, 沪港深股票型基金, 0, 0, -4.66
68504114278957056, 007521, 0P0001HR4O, 南方日添益货币F, 货币市场, 0, 0, 1.21
68504115977650176, 006830, 0P0001HR73, 鹏扬利沣短债债券C, 短债型, 0, 0, 1.32
68504117768617984, 007440, 0P0001HRHV, 南方旭元债券A, 纯债基金, 0, 0, 1.57
68504119484088320, 007544, 0P0001HRI9, 鹏华尊晟3个月定期开放债券, 信用债（封闭式）, 0, 0, 2.51
68504121178587136, 007531, 0P0001HRUE, 华宝中证全指证券公司ETF联接C, 行业股票 - 金融地产, 0, 0, -10.91
68504122910834688, 007540, 0P0001HRWM, 华泰保兴安悦债券, 利率债, 0, 0, 1.97
68504124643082240, 006869, 0P0001HRWO, 广发政策性金融债债券, 利率债, 0, 0, 2.09
68504126421467136, 007220, 0P0001HRWQ, 天弘华享三个月定期开放债券, 信用债（封闭式）, 0, 0, 3.66
68504128103383040, 007551, 0P0001HS7Q, 鑫元泽利债券, 普通债券型, 0, 0, 3.54
68504130003402752, 007497, 0P0001HQKD, 中庚价值灵动灵活配置混合, 灵活配置型, 0, 0, 30.23
68504131802759168, 007467, 0P0001HQKF, 华泰柏瑞中证红利低波动ETF联接C, 普通股票型, 0, 0, 9.03
68504133329485824, 007050, 0P0001HQXI, 鑫元恒利三个月定期开放债券, 纯债基金（封闭式）, 0, 0, 3.28
68504134923321344, 007522, 0P0001HR4N, 南方理财金交易型货币E, 货币市场, 0, 0, 1.24
68504139587387392, 006829, 0P0001HR72, 鹏扬利沣短债债券A, 短债型, 0, 0, 1.48
68504141340606464, 006831, 0P0001HR74, 鹏扬利沣短债债券E, 短债型, 0, 0, None
68504146302468096, 007441, 0P0001HRHW, 南方旭元债券C, 纯债基金, 0, 0, -0.38
68504148097630208, 007230, 0P0001HRTZ, 兴全沪深300指数增强(LOF)C, 普通股票型, 0, 0, -8.45
68504149796323328, 006828, 0P0001HRWL, 银河久泰纯债债券, 纯债基金, 0, 0, 3.53
68504151650205696, 007536, 0P0001HRWN, 博时富乐纯债债券, 纯债基金, 0, 0, 2.70
68504153445367808, 159973, 0P0001HRWP, 弘毅远方国证民企领先100ETF, 普通股票型, 0, 0, 2.99
68504155123089408, 007502, 0P0001HS3I, 前海开源裕和混合C, 保守混合型, 0, 0, 6.43
68504183682105344, 007318, 0P0001HS7R, 中银民丰回报混合, 沪港深保守混合型, 0, 0, 3.79
68504185355632640, 007537, 0P0001HS7T, 景顺长城景泰盈利纯债债券, 信用债, 0, 0, 4.26
68504187071102976, 007375, 0P0001HS7V, 西部利得聚利6个月定期开放债券A, 纯债基金（封闭式）, 0, 0, 3.77
68504188807544832, 007376, 0P0001HS7W, 西部利得聚利6个月定期开放债券C, 纯债基金（封闭式）, 0, 0, 3.53
68504190573346816, 501081, 0P0001HSBJ, 中欧科创主题3年封闭运作灵活配置混合, 沪港深灵活配置型（封闭式）, 0, 0, 23.04
68504192309788672, 501080, 0P0001HSGL, 中金科创主题 3 年封闭运作灵活配置混合, 灵活配置型（封闭式）, 0, 0, 11.35
68504193928790016, 501083, 0P0001HSGX, 银华科创主题 3 年封闭运作灵活配置混合, 灵活配置型（封闭式）, 0, 0, 0.36
68504195623288832, 007226, 0P0001HSLA, 海富通中短债债券C, 短债型, 0, 0, 0.99
68504197296816128, 501085, 0P0001HSO3, 财通科创主题 3 年封闭运作灵活配置混合, 灵活配置型（封闭式）, 0, 0, 23.06
68504198974537728, 007553, 0P0001HSS4, 中信建投医改灵活配置混合C, 灵活配置型, 0, 0, 15.94
68504200618704896, 007428, 0P0001HTBU, 长信富瑞两年定期开放债券C, 信用债（封闭式）, 0, 0, 1.83
68504202426449920, 007484, 0P0001HULB, 信达澳银核心科技混合, 行业混合 - 科技、传媒及通讯, 0, 0, 37.48
68504204188057600, 007513, 0P0001HULD, 博时富丰纯债3个月定期开放债券, 普通债券型（封闭式）, 0, 0, 3.37
68504205920305152, 007412, 0P0001HS7S, 景顺长城绩优成长混合, 沪港深积极配置型, 0, 0, -12.19
68504207593832448, 007545, 0P0001HS7U, 太平恒安三个月定期开放债券, 纯债基金（封闭式）, 0, 0, 3.41
68504209388994560, 007375, 0P0001HS7V, 西部利得聚利6个月定期开放债券A, 纯债基金（封闭式）, 0, 0, 3.77
68504211087687680, 007376, 0P0001HS7W, 西部利得聚利6个月定期开放债券C, 纯债基金（封闭式）, 0, 0, 3.53
68504212727660544, 501082, 0P0001HSFL, 博时科创主题 3 年封闭运作灵活配置混合, 沪港深灵活配置型（封闭式）, 0, 0, 23.66
68504214275358720, 501079, 0P0001HSGU, 大成科创主题 3 年封闭运作灵活配置混合, 灵活配置型（封闭式）, 0, 0, 17.98
68504215990829056, 007227, 0P0001HSL9, 海富通中短债债券A, 短债型, 0, 0, 1.12
68504217802768384, 007433, 0P0001HSLB, 兴银合丰政策性金融债债券, 利率债, 0, 0, 2.56
68504219656650752, 007552, 0P0001HSS3, 中信建投稳裕定期开放债券C, 普通债券型（封闭式）, 0, 0, 2.49
68504221397286912, 005718, 0P0001HTBT, 长信富瑞两年定期开放债券A, 信用债（封闭式）, 0, 0, 1.98
68504223142117376, 007261, 0P0001HULA, 融通消费升级混合, 行业混合 - 消费, 0, 0, 12.57
68504224845004800, 007221, 0P0001HULC, 上投摩根锦程均衡养老目标三年持有期混合(FOF), 标准混合型, 0, 0, 7.02
68504252770680832, 007305, 0P0001HV0F, 国联安新科技混合, 沪港深积极配置型, 0, 0, 6.59
68504254490345472, 006980, 0P0001HV0H, 国寿安保泰恒纯债债券, 纯债基金, 0, 0, 2.51
68504256180649984, 007288, 0P0001HV0J, 合煦智远消费主题股票C, 行业股票 - 消费, 0, 0, -12.09
68504257959034880, 006251, 0P0001HVAP, 银华兴盛股票, 普通股票型, 0, 0, 16.12
68504259699671040, 512190, 0P0001HVAR, 浙商汇金中证浙江凤凰行动50ETF, 普通股票型, 0, 0, 15.03
68504261389975552, 006873, 0P0001HVSK, 长信颐天平衡养老目标三年持有期混合（FOF）C, 标准混合型, 0, 0, 2.48
